image,caption
VizWiz_val_00005583.jpg,"""A white coffee cup with musical bars painted around."""
VizWiz_val_00005583.jpg,"""Close up of a white and black coffee mug on a round desk."""
VizWiz_val_00005583.jpg,"""large mug on a wooden round table designed carpet and hardwood floors"""
VizWiz_val_00005583.jpg,"""A white coffee cup with black lines sits on a small circular wooden end table"""
VizWiz_val_00005584.jpg,"""A white cup sitting on a wooden table with someone's hand in the background."""
VizWiz_val_00005584.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005584.jpg,"""A white glass mug set on a wooden tabletop."""
VizWiz_val_00005584.jpg,"""White ceramic cup with no handle on a wood table."""
VizWiz_val_00005584.jpg,"""2 white ceramic cups resting on wooden table top."""
VizWiz_val_00005585.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005585.jpg,"""I see a cookie that looks like a waffle"""
VizWiz_val_00005585.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005585.jpg,"""A waffle-like foodstuff lies on a wooden surface."""
VizWiz_val_00005585.jpg,"""A thin criss cross purple brown looking cookie."""
VizWiz_val_00005586.jpg,"""a barcode and some unreadable text on the back of a cd case"""
VizWiz_val_00005586.jpg,"""a CD case showing the bar code and the hand holding it."""
VizWiz_val_00005586.jpg,"""A hand is holding a product with the bar code visible."""
VizWiz_val_00005586.jpg,"""Flash is directly hitting the item and quality is too blurry to recognize what the item is."""
VizWiz_val_00005586.jpg,"""Back of a CD/Tape case showing various songs and the UPC."""
VizWiz_val_00005587.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005587.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005587.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005587.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005587.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005588.jpg,"""A black keyboard on top of a white and purple fabric."""
VizWiz_val_00005588.jpg,"""a black computer keyboard sitting on a pink and white patterned cloth."""
VizWiz_val_00005588.jpg,"""Looking down on part of a computer keyboard."""
VizWiz_val_00005588.jpg,"""A black computer keyboard is shown against a light floral background."""
VizWiz_val_00005588.jpg,"""A computer keyboard is pictured, on top of a pink floral fabric."""
VizWiz_val_00005589.jpg,"""Copy of an album by Kacey Musgraves on CD."""
VizWiz_val_00005589.jpg,"""A music CD case with Kacey Musgraves label."""
VizWiz_val_00005589.jpg,"""A CD of Kasey Musgraves is on the table."""
VizWiz_val_00005589.jpg,"""Photo is of a case for a Kacey Musgraves CD."""
VizWiz_val_00005589.jpg,"""A CD case with a brunette woman on the cover"""
VizWiz_val_00005590.jpg,"""the very top corner of a can of soup"""
VizWiz_val_00005590.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005590.jpg,"""The upper edge of a can of food on a counter."""
VizWiz_val_00005590.jpg,"""Can of food or other substance lying flat on a horizontal surface."""
VizWiz_val_00005590.jpg,"""I see a can of food laying on it's side on a counter."""
VizWiz_val_00005591.jpg,"""A gray and black fabric piece of clothing with linen"""
VizWiz_val_00005591.jpg,"""A close up of grey and black striped fabric."""
VizWiz_val_00005591.jpg,"""a up close fabric that is gray and black shirt."""
VizWiz_val_00005591.jpg,"""A gray and black striped sweater material with a ribbed texture."""
VizWiz_val_00005591.jpg,"""A knitted fabric is patterned with gray and white stripes."""
VizWiz_val_00005592.jpg,"""a wrist watch placed on the dark surface"""
VizWiz_val_00005592.jpg,"""A watch with a white band sits curled up on a table."""
VizWiz_val_00005592.jpg,"""the side of a watch with a white band and silver metal"""
VizWiz_val_00005592.jpg,"""Silver watch with a white watch band, unclasped."""
VizWiz_val_00005592.jpg,"""A wristwatch sitting in a circle on a wooden surface where only the back of the watch is visible"""
VizWiz_val_00005593.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005593.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005593.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005593.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005593.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005594.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005594.jpg,"""A white package with black text, on a marbled counter."""
VizWiz_val_00005594.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005594.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005594.jpg,"""A white label or package that features black lettering."""
VizWiz_val_00005595.jpg,"""a room with a dining table set with placemats and vases filled with flowers"""
VizWiz_val_00005595.jpg,"""A dining room  table with two vases of flowers on top."""
VizWiz_val_00005595.jpg,"""Two large floral bouquets, one in a red vase and one in a wire and green vase."""
VizWiz_val_00005595.jpg,"""Two large bouquets of mixed flowers sit on a dining table with a white tablecloth and floral placemats."""
VizWiz_val_00005595.jpg,"""Two vases of pink and purple and yellow flowers sitting on a table with a floral cover in a room with reddish curtains"""
VizWiz_val_00005596.jpg,"""The portrait of a picture frame with the word sun on top of it"""
VizWiz_val_00005596.jpg,"""A framed photo of an inspirational quote to someone's son."""
VizWiz_val_00005596.jpg,"""A script  with the word son written in broad letters is well flamed on a blue colored background."""
VizWiz_val_00005596.jpg,"""A framed cross stitch for a wonderful son."""
VizWiz_val_00005596.jpg,"""A framed picture with motivational text about being a son."""
VizWiz_val_00005597.jpg,"""A person's hand holding a black remote control."""
VizWiz_val_00005597.jpg,"""A TV remote control has the power button at the top right corner, below it there is a horizontal line of buttons with the far left button labeled ""TV"", below those there is a circle, below that there are two long buttons side by side with the one on the right labeled channel and the one on the left labeled volume with each button being able to be pushed at the top and bottom to increase or decrease."""
VizWiz_val_00005597.jpg,"""A hand is holding a TV remote control."""
VizWiz_val_00005597.jpg,"""Photo is of someone holding a television remote control."""
VizWiz_val_00005597.jpg,"""I see a black remote control being held up by a hand."""
VizWiz_val_00005598.jpg,"""A green can of del Monte Green beans, with a label stating there's a recipe on the back."""
VizWiz_val_00005598.jpg,"""A tin of canned Del Monte canned green beans"""
VizWiz_val_00005598.jpg,"""A can of Del Monte cut green beans from Blue Lake."""
VizWiz_val_00005598.jpg,"""Close up of a can of Del Monte Green beans."""
VizWiz_val_00005598.jpg,"""brightness in the picture it very great soul"""
VizWiz_val_00005599.jpg,"""A package of Starburst Original laying on a piece of wood."""
VizWiz_val_00005599.jpg,"""A package of candy rests on a wooden surface."""
VizWiz_val_00005599.jpg,"""A regular size package of starburst original flavor."""
VizWiz_val_00005599.jpg,"""a package of Starburst original with natural and artificial flavors"""
VizWiz_val_00005599.jpg,"""""Original"" flavored candy package lying on a wooden table."""
VizWiz_val_00005600.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005600.jpg,"""What looks like a corner of a box with coffee beans on it and says 250g on it."""
VizWiz_val_00005600.jpg,"""A bag of roasted coffee with beans on the label and the words 250g."""
VizWiz_val_00005600.jpg,"""A coffee package with silver packaging and black letters."""
VizWiz_val_00005600.jpg,"""A box of coffee beans sitting on a table."""
VizWiz_val_00005601.jpg,"""an open page of a book about the country Norway"""
VizWiz_val_00005601.jpg,"""a page from a book showing various words and paragraphs"""
VizWiz_val_00005601.jpg,"""a page of a book with texts on it"""
VizWiz_val_00005601.jpg,"""words on paper taken from page in a book"""
VizWiz_val_00005601.jpg,"""an open book with a page open with black text"""
VizWiz_val_00005602.jpg,"""blurry blue fabric in some shadowy lighting conditions"""
VizWiz_val_00005602.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005602.jpg,"""A blue fabric with vertical lines up close"""
VizWiz_val_00005602.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005602.jpg,"""A beige left corner which becomes blue on the bottom of the right side of the image"""
VizWiz_val_00005603.jpg,"""A falcon or hawk type bird sitting on a tree branch surrounded by leaves."""
VizWiz_val_00005603.jpg,"""A still image of a bird up in a tree during the daytime"""
VizWiz_val_00005603.jpg,"""What looks like some type of TV screen showing a bunch of green branches and trees and a brown owl in them."""
VizWiz_val_00005603.jpg,"""Bird looking down at the camera from a branch in a tree."""
VizWiz_val_00005603.jpg,"""A bird sitting on a tree branch surrounded by green leaves."""
VizWiz_val_00005604.jpg,"""a hard pack of camel cigarettes sits on a wooden table"""
VizWiz_val_00005604.jpg,"""the front of a box of camel filter cigarettes with a graphic of a camel in a desert with palm trees and a pyramid in the background"""
VizWiz_val_00005604.jpg,"""A packet of cigarettes on a hardwood surface."""
VizWiz_val_00005604.jpg,"""Pictured is a pack of camel cigarettes on a table."""
VizWiz_val_00005604.jpg,"""A white camel cigarette pack with a picture of a camel on the front"""
VizWiz_val_00005605.jpg,"""a small electronic cooking pot on top of a stove"""
VizWiz_val_00005605.jpg,"""A white crock-pot on top of white stove"""
VizWiz_val_00005605.jpg,"""A slow cooker sitting on top of a white stove"""
VizWiz_val_00005605.jpg,"""A white crock pot on a stove top of a white stove."""
VizWiz_val_00005605.jpg,"""White crock pot on top of a stove burner,"""
VizWiz_val_00005606.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005606.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005606.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005606.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005606.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005607.jpg,"""A bottled mineral water rests in a person's lap."""
VizWiz_val_00005607.jpg,"""a bottle of mineral water half full with a blue and silver label"""
VizWiz_val_00005607.jpg,"""an opened bottle of classic mineral water on a person in jeans"""
VizWiz_val_00005607.jpg,"""Plastic bottle of mineral water with a blue and silver label."""
VizWiz_val_00005607.jpg,"""A clear water bottle with a silver and blue label."""
VizWiz_val_00005608.jpg,"""A bottle of lemon lime sparkling water sits on a table in front of a binder and a plate and someone handling a check."""
VizWiz_val_00005608.jpg,"""a transparent bottle containing a lemon color liquid substances"""
VizWiz_val_00005608.jpg,"""A bottle of sparkling lime drink is on the table in front of a folder."""
VizWiz_val_00005608.jpg,"""A bottle of liquid, with a lemon and lime pictured on it, is sitting on a table."""
VizWiz_val_00005608.jpg,"""A bottle of sparkling water along with a notebook on a table."""
VizWiz_val_00005609.jpg,"""Image has drawbacks in quality and not focused & framed well."""
VizWiz_val_00005609.jpg,"""bedroom with a TV, dresser with mirror, and a pink balloon hitting the ceiling"""
VizWiz_val_00005609.jpg,"""A nightstand and lamp sitting in the corner of a room"""
VizWiz_val_00005609.jpg,"""Interior room, a dresser with mirror, a light, and small items on the dresser."""
VizWiz_val_00005609.jpg,"""A bedroom set with decorative items that may cause a fire hanging over a lamp."""
VizWiz_val_00005610.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005610.jpg,"""Hand is in front of a background that is black in color."""
VizWiz_val_00005610.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005610.jpg,"""Looks like someone is holding the camera while the finger is covering the object."""
VizWiz_val_00005610.jpg,"""Close up of a several fingers and a dark background."""
